@relation M1D2BOOK
@attribute Version NUMERIC
@attribute Class NAME
@attribute NFix NUMERIC
@attribute NRevision NUMERIC
@attribute NAuthor NUMERIC
@attribute LocAdded NUMERIC
@attribute LocDeleted NUMERIC
@attribute LocTouched NUMERIC
@attribute MaxLockAdded NUMERIC
@attribute AverageLockAdded NUMERIC
@attribute Size NUMERIC
@attribute Age NUMERIC
@attribute Buggy {'YES'-'NO'}
@data
'1','ForceableHandle.java','0','0','0','0','0','0','0','0','50','340','NO'
'1','Handle.java','0','0','0','0','0','0','0','0','73','305','NO'
'1','LastConfirmedAndEntry.java','0','0','0','0','0','0','0','0','55','310','NO'
'1','LedgerEntries.java','0','0','0','0','0','0','0','0','57','311','NO'
'1','LedgerEntry.java','1','0','0','0','0','0','0','0','103','305','NO'
'1','LedgerMetadata.java','0','0','0','0','0','0','0','0','184','312','NO'
'1','OpBuilder.java','0','0','0','0','0','0','0','0','46','305','NO'
'1','OpenBuilder.java','0','0','0','0','0','0','0','0','75','305','NO'
'1','package-info.java','0','0','0','0','0','0','0','0','27','305','NO'
'1','ReadHandle.java','0','0','0','0','0','0','0','0','226','305','NO'
'1','WriteAdvHandle.java','0','0','0','0','0','0','0','0','144','305','NO'
'1','WriteFlag.java','0','0','0','0','0','0','0','0','79','314','NO'
'1','WriteHandle.java','0','0','0','0','0','0','0','0','184','305','NO'
'1','AsyncCallback.java','4','103','3','12570','35414','47984','12570','12570.0','304','0','YES'
'1','BKException.java','3','166','3','11814','31591','43405','11814','11814.0','489','0','YES'
'1','BookieInfoReader.java','0','0','0','0','0','0','0','0','444','276','NO'
'1','BookiesHealthInfo.java','0','0','0','0','0','0','0','0','47','314','NO'
'1','BookiesListener.java','0','0','0','0','0','0','0','0','35','89','NO'
'1','BookieWatcher.java','0','28','1','3504','11905','15409','3504','3504.0','67','0','NO'
'1','BookieWatcherImpl.java','0','0','0','0','0','0','0','0','336','348','NO'
'1','BookKeeper.java','6','292','3','4807','17736','22543','4807','4807.0','1511','32','YES'
'1','BookKeeperAdmin.java','5','290','2','9923','28599','38522','9923','9923.0','1703','36','YES'
'1','BookKeeperClientStats.java','0','0','0','0','0','0','0','0','136','110','NO'
'1','ClientContext.java','0','0','0','0','0','0','0','0','47','349','NO'
'1','ClientInternalConf.java','0','0','0','0','0','0','0','0','107','349','NO'
'1','DefaultEnsemblePlacementPolicy.java','0','0','0','3504','11905','15409','3504','3504.0','226','79','NO'
'1','DefaultSpeculativeRequestExecutionPolicy.java','0','0','0','0','0','0','0','0','114','290','NO'
'1','DistributionSchedule.java','1','37','2','4625','16631','21256','4625','4625.0','257','0','YES'
'1','DynamicWeightedRandomSelectionImpl.java','0','0','0','0','0','0','0','0','167','393','NO'
'1','EnsemblePlacementPolicy.java','0','0','0','3504','11905','15409','3504','3504.0','487','79','NO'
'1','EnsembleUtils.java','0','0','0','0','0','0','0','0','99','359','NO'
'1','ExplicitLacFlushPolicy.java','0','0','0','0','0','0','0','0','168','268','NO'
'1','ForceLedgerOp.java','0','0','0','0','0','0','0','0','129','340','NO'
'1','BookKeeperBuilderImpl.java','0','0','0','0','0','0','0','0','89','305','NO'
'1','BookKeeperClientStatsImpl.java','0','0','0','0','0','0','0','0','295','366','NO'
'1','LastConfirmedAndEntryImpl.java','0','0','0','0','0','0','0','0','100','310','NO'
'1','LedgerEntriesImpl.java','0','0','0','0','0','0','0','0','106','311','NO'
'1','LedgerEntryImpl.java','0','0','0','0','0','0','0','0','165','311','NO'
'1','OpenBuilderBase.java','0','0','0','0','0','0','0','0','73','330','NO'
'1','package-info.java','0','0','0','0','0','0','0','0','26','305','NO'
'1','ITopologyAwareEnsemblePlacementPolicy.java','0','0','0','0','0','0','0','0','195','253','NO'
'1','LedgerChecker.java','0','0','0','11012','94234','105246','11012','11012.0','423','36','NO'
'1','LedgerCreateOp.java','2','71','3','4430','12281','16711','4430','4430.0','436','0','YES'
'1','LedgerDeleteOp.java','2','57','2','12679','37919','50598','12679','12679.0','147','0','NO'
'1','LedgerEntry.java','1','49','2','0','0','0','0','0','112','0','NO'
'1','LedgerFragment.java','0','0','0','1064','10705','11769','1064','1064.0','227','36','NO'
'1','LedgerFragmentReplicator.java','0','0','0','459','6421','6880','459','459.0','453','36','NO'
'1','LedgerHandle.java','8','342','3','4405','12129','16534','8374','8374.0','2058','0','YES'
'1','LedgerHandleAdv.java','0','0','0','0','0','0','0','0','303','202','NO'
'1','LedgerMetadataBuilder.java','0','0','0','0','0','0','0','0','204','347','NO'
'1','LedgerMetadataImpl.java','1','33','3','4405','12129','16534','4405','4405.0','281','0','YES'
'1','LedgerMetadataUtils.java','0','0','0','0','0','0','0','0','79','364','NO'
'1','LedgerOpenOp.java','6','103','3','12679','37919','50598','12679','12679.0','279','0','YES'
'1','LedgerRecoveryOp.java','3','68','3','2237','11902','14139','2969','2969.0','226','0','YES'
'1','ListenerBasedPendingReadOp.java','0','0','0','0','0','0','0','0','73','286','NO'
'1','MetadataUpdateLoop.java','0','0','0','0','0','0','0','0','189','347','NO'
'1','package-info.java','0','0','0','0','0','0','0','0','24','294','NO'
'1','PendingAddOp.java','3','94','3','10040','27476','37516','10040','10040.0','526','0','YES'
'1','PendingReadLacOp.java','0','0','0','0','0','0','0','0','163','268','NO'
'1','PendingReadOp.java','1','61','2','11840','31479','43319','11840','11840.0','646','0','NO'
'1','PendingWriteLacOp.java','0','0','0','0','0','0','0','0','123','268','NO'
'1','RackawareEnsemblePlacementPolicy.java','0','0','0','3504','11905','15409','3504','3504.0','251','79','NO'
'1','RackawareEnsemblePlacementPolicyImpl.java','0','0','0','0','0','0','0','0','1066','253','NO'
'1','RackChangeNotifier.java','0','0','0','0','0','0','0','0','36','324','NO'
'1','ReadLastConfirmedAndEntryOp.java','0','0','0','0','0','0','0','0','650','290','NO'
'1','ReadLastConfirmedOp.java','4','65','2','8735','26644','35379','8735','8735.0','156','37','YES'
'1','ReadOnlyLedgerHandle.java','1','58','1','10849','31995','42844','10849','10849.0','352','0','YES'
'1','RegionAwareEnsemblePlacementPolicy.java','0','0','0','0','0','0','0','0','589','253','NO'
'1','RoundRobinDistributionSchedule.java','1','43','2','4625','16631','21256','4625','4625.0','442','0','YES'
'1','SpeculativeRequestExecutionPolicy.java','0','0','0','0','0','0','0','0','45','290','NO'
'1','SpeculativeRequestExecutor.java','0','0','0','0','0','0','0','0','42','290','NO'
'1','SyncCallbackUtils.java','0','0','0','0','0','0','0','0','312','305','NO'
'1','SyncCounter.java','1','84','2','0','0','0','0','0','85','0','NO'
'1','TopologyAwareEnsemblePlacementPolicy.java','0','0','0','0','0','0','0','0','793','253','NO'
'1','TryReadLastConfirmedOp.java','0','0','0','0','0','0','0','0','113','129','NO'
'1','UpdateLedgerOp.java','0','0','0','0','0','0','0','0','172','161','NO'
'1','WeightedRandomSelection.java','0','0','0','0','0','0','0','0','36','276','NO'
'1','WeightedRandomSelectionImpl.java','0','0','0','0','0','0','0','0','170','387','NO'
'1','ZoneawareEnsemblePlacementPolicy.java','0','0','0','0','0','0','0','0','130','393','NO'
'1','ZoneawareEnsemblePlacementPolicyImpl.java','0','0','0','0','0','0','0','0','995','393','NO'
'1','AbstractConfiguration.java','2','82','1','10483','29518','40001','10483','10483.0','1192','0','YES'
'1','ClientConfiguration.java','2','152','1','1240','5631','6871','1240','1240.0','1891','0','YES'
'1','Configurable.java','0','0','0','0','0','0','0','0','48','79','NO'
