"Version","Class","NFix","NRevision","NAuthor","LocAdded","LocDeleted","LocTouched","MaxLockAdded","AverageLockAdded","Size","Age","Buggy"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookKeeperServerStats.java","0","0","0","1303","6367","7670","1303","1303.0","188","139","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java","3","64","2","18875","137298","156173","18875","18875.0","288","0","YES"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java","0","0","0","0","0","0","0","0","58","111","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java","0","0","0","0","0","0","0","0","107","111","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CacheCallback.java","0","0","0","0","0","0","0","0","35","118","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Checkpointer.java","0","0","0","0","0","0","0","0","49","312","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java","0","0","0","2776","14771","17547","2776","2776.0","93","73","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSourceList.java","0","0","0","0","0","0","0","0","122","276","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CompactableLedgerStorage.java","0","0","0","0","0","0","0","0","60","221","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java","0","0","0","13103","50610","63713","13103","13103.0","452","52","YES"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java","0","0","0","0","0","0","0","0","87","97","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKeyValue.java","0","0","0","0","0","0","0","0","130","118","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLocation.java","0","0","0","0","0","0","0","0","49","221","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogCompactor.java","0","0","0","0","0","0","0","0","128","309","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java","1","108","3","1686","6183","7869","2969","2969.0","1249","0","YES"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLoggerAllocator.java","0","0","0","0","0","0","0","0","231","334","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogManager.java","0","0","0","0","0","0","0","0","103","334","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogManagerBase.java","0","0","0","0","0","0","0","0","177","334","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogManagerForEntryLogPerLedger.java","0","0","0","0","0","0","0","0","696","336","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogManagerForSingleEntryLog.java","0","0","0","0","0","0","0","0","266","334","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogMetadata.java","0","0","0","0","0","0","0","0","99","220","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryMemTable.java","0","0","0","0","0","0","0","0","506","118","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryMemTableWithParallelFlusher.java","0","0","0","0","0","0","0","0","155","333","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java","0","0","0","0","0","0","0","0","40","13","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java","3","98","3","2102","11520","13622","7104","7104.0","579","0","YES"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfoBackingCache.java","0","0","0","0","0","0","0","0","197","317","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java","0","0","0","1005","4607","5612","1005","1005.0","388","52","YES"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectionStatus.java","0","0","0","0","0","0","0","0","47","366","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java","0","0","0","0","0","0","0","0","49","54","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java","0","0","0","7772","11868","19640","7772","7772.0","595","32","YES"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java","0","0","0","0","0","0","0","0","32","14","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java","0","0","0","646","2700","3346","646","646.0","73","14","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java","0","0","0","878","2186","3064","878","878.0","673","96","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java","0","0","0","878","2186","3064","878","878.0","721","96","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java","0","0","0","478","1218","1696","478","478.0","664","18","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedStorageRegenerateIndexOp.java","0","0","0","0","0","0","0","0","249","352","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java","0","0","0","98","615","713","98","98.0","1199","32","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java","0","0","0","9126","18296","27422","9126","9126.0","306","9","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LastAddConfirmedUpdateNotification.java","0","0","0","0","0","0","0","0","73","290","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java","0","34","2","11724","29676","41400","11724","11724.0","117","0","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java","0","0","0","499","1348","1847","499","499.0","238","14","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java","0","35","3","4513","16272","20785","4513","4513.0","93","0","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java","0","0","0","646","2700","3346","646","646.0","182","14","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java","0","0","0","646","2700","3346","646","646.0","53","14","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java","0","0","0","1998","14474","16472","1998","1998.0","424","45","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsMonitor.java","0","0","0","0","0","0","0","0","233","286","NO"
"1","/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java","2","103","3","10188","28149","38337","10188","10188.0","332","0","YES"
